time(in ms), time(in s), hsL, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
990,0,29.80264663696289,57.92472839355469,-65.60457229614258,-35.77720642089844,648.9604568481445,224.64080929756165,663.5262107849121,281.52454018592834,682.0963668823242,335.243661403656,652.9609107971191,226.24989330768585,637.7596092224121,281.6751730442047,599.8416709899902,330.1746726036072,14.97,2.81,23.73,11.02,6.71,7.80
49,1,15.881824493408203,46.251869201660156,-75.26029586791992,-54.5423698425293,665.852222442627,224.55965101718903,679.8907470703125,279.87295389175415,688.8329887390137,333.2930302619934,672.9076194763184,226.10872328281403,668.6779403686523,284.19540882110596,604.837760925293,325.6344759464264,38.57,2.75,40.90,5.39,0.71,6.95
122,1,-36.87761306762695,-2.961902618408203,-49.77836608886719,-8.359222412109375,680.6232261657715,224.06035780906677,698.1267356872559,279.97469544410706,665.1154518127441,328.49881768226624,689.3734931945801,224.98023211956024,696.4707183837891,283.6734080314636,664.2462730407715,328.2007706165314,26.04,30.93,22.14,20.93,6.69,8.87
183,1,-7.196445465087891,21.90164566040039,-45.39253234863281,-23.52499008178711,690.4785346984863,223.39831352233887,703.2430458068848,279.8737907409668,686.6737747192383,328.51722836494446,697.4059867858887,224.2022681236267,704.8477363586426,283.4465253353119,665.3619003295898,322.48592734336853,33.68,18.09,29.63,10.83,6.95,5.44
253,1,-18.10100555419922,13.163337707519531,-26.339092254638672,9.98291015625,709.3307304382324,223.06954443454742,735.3129386901855,277.1598243713379,703.095588684082,330.14358043670654,711.672248840332,223.27008247375488,715.0456809997559,277.6089549064636,696.1572074890137,330.0693905353546,13.45,34.00,11.43,18.87,3.81,13.62
314,1,-31.941547393798828,-1.1519050598144531,19.20999526977539,53.77939224243164,717.6129913330078,224.96706783771515,712.8617477416992,277.67651438713074,693.9465522766113,332.6689660549164,731.8593978881836,225.88752150535583,754.5933723449707,277.98721075057983,756.9674491882324,336.3107407093048,12.48,8.05,1.33,10.94,15.50,2.52
396,1,-38.17365646362305,-12.205238342285156,34.15266036987305,70.72832107543945,725.2400779724121,225.35528540611267,713.9485931396484,277.71610379219055,694.4167900085449,332.610547542572,739.5243072509766,227.09562599658966,760.3298377990723,281.1038303375244,777.4535751342773,338.2178556919098,2.65,4.40,9.59,11.31,15.07,6.66
449,1,-57.506961822509766,-30.59589385986328,39.98210906982422,72.73418426513672,743.3250617980957,229.38542246818542,723.9379692077637,278.4200870990753,696.1880493164062,332.2710120677948,756.3076400756836,230.47284364700317,779.2470359802246,282.78863310813904,798.4054756164551,338.8946735858917,2.98,3.63,10.89,16.15,16.45,11.50
540,1,-62.104854583740234,-35.850563049316406,29.741878509521484,61.7204475402832,750.2668190002441,230.29684782028198,731.4815139770508,279.9221348762512,697.5624847412109,331.7076516151428,768.4227561950684,232.2128140926361,789.2194175720215,283.4068715572357,802.2739791870117,339.57921624183655,5.42,8.20,7.47,20.21,15.20,10.98
593,1,-64.16084289550781,-46.79088592529297,11.2408447265625,43.91847610473633,771.7401123046875,230.62569737434387,767.2286224365234,281.7059111595154,719.8397827148438,320.21291613578796,790.971794128418,231.67571783065796,803.8105201721191,285.7124876976013,807.7891159057617,341.38635993003845,5.31,31.85,2.32,34.69,13.25,2.02
