time(in ms), time(in s), hsL, hsL*wid, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
992,2,-11.47155762,-11012.69531,21.46276474,-28.50963593,1.35011673,748.6803818,242.4667758,753.3099747,300.057081,745.5699921,355.6599176,758.4310341,242.7614594,777.5581169,298.2820594,741.770668,347.7563596,33.11,7.07,22.13,4.46,12.38,1.63
34,3,-9.733314514,-9343.981934,13.27457428,-8.689098358,28.74286652,753.2525253,241.6495603,753.0477905,299.7920573,748.5601616,355.7453406,766.1643791,242.8266853,787.7108002,296.5498781,767.253685,354.1356933,24.01,2.47,11.28,2.57,14.95,0.22
136,3,-24.11579132,-23151.15967,3.272151947,21.03979111,53.57316971,765.1625633,242.3629099,755.4548264,300.625366,747.1463013,358.0222142,779.309864,243.5613102,799.2094231,299.4117415,804.0090179,360.7744825,8.81,0.7,2.54,4.64,12.58,4.92
182,3,-29.91399765,-28717.43774,-3.189525604,15.35516739,48.42870712,771.0318375,242.5951356,759.870472,300.6223404,747.7887154,357.8926635,789.1247749,244.8699331,805.7989311,302.7961206,810.3919029,362.5162554,6.72,0.59,2.5,6.75,10.74,6.04
290,3,-34.70363617,-33315.49072,-7.084522247,17.931633,52.14952469,776.0677528,242.5307786,762.6328468,300.2594376,748.6096001,357.7596366,786.224556,245.0106043,805.2189445,304.2906368,810.0913811,363.7330341,7.58,0.35,2.66,7.8,12.42,7.79
328,3,-40.34196854,-38728.28979,-9.309940338,9.800834656,42.83906937,781.7764091,243.0785286,769.8835373,300.6852651,749.1563988,357.7323747,795.5426788,245.5683643,809.2490959,304.8027885,811.0754585,363.9515162,6.42,4.93,1.01,11.54,8.93,7.28
422,3,-45.71731567,-43888.62305,-12.68434525,3.523349762,36.30140305,787.1896935,243.1092346,778.4500122,299.6508873,749.5997429,356.9363058,801.6510773,245.5406678,812.4822235,304.7956431,810.7944489,363.334372,6.8,10.85,0.91,15.8,6.48,5.8
464,3,-44.33263779,-42559.33228,-16.13565445,-6.213569641,26.78918839,794.6613121,242.9506999,796.8702507,299.2255747,760.594883,347.8149712,811.004734,245.5012554,815.5692673,304.9577343,810.9460258,363.2678425,5.03,24.04,2.54,22.77,4.41,0.4
552,3,-33.73180389,-32382.53174,-8.191623688,-12.49946594,19.3457222,799.2560005,242.8728729,808.9165306,297.16802,775.6250954,347.2750103,819.116478,244.4149768,820.7543564,303.7398612,812.6346588,363.1465316,5.29,26.21,4.38,20.48,3.51,3.77
600,3,-26.92874908,-25851.59912,-3.428764343,-15.24147034,15.09223938,801.2173462,242.4253678,811.0960007,296.813035,783.3377838,347.9361856,821.7339134,243.1285143,823.3180046,303.6419821,811.4082527,363.1111264,7.27,22.82,6.41,16.97,3.62,3.93
695,3,-12.92770386,-12410.5957,9.6966362,-21.34895325,9.541454315,804.3874168,241.5071028,813.0648994,296.9812417,799.7363663,355.2250135,826.3928032,242.065587,824.4849014,302.9464316,810.6138039,363.0911064,6.38,12.36,7.37,7.33,2.15,3.09
749,3,-10.17820358,-9771.075439,14.8651886,-24.98405457,6.732788086,806.6618729,241.0767853,813.0596924,297.3814166,803.8077164,358.3191991,828.7556076,241.8589658,824.4761467,302.9596925,810.5350685,363.3261323,5.15,8.54,7.38,4.87,0.39,1.31
826,3,-11.17149353,-10724.63379,10.43466568,-27.22137451,4.917068481,808.980217,241.1030817,813.9030647,298.6675572,805.109024,358.7504017,830.635643,241.9531596,824.6384239,303.2818151,811.0660172,363.3106828,4.1,7.46,7.23,4.7,0.64,0.3
880,3,-12.48773575,-11988.22632,9.615039825,-27.10893631,4.775218964,810.4436874,239.8954278,814.2974854,298.8556874,804.8053551,358.3538961,830.6389618,241.2297839,824.6508408,303.2829738,810.9310913,362.8813469,4.27,7.23,7.36,5.12,0.2,0.71
956,3,-12.1978569,-11709.94263,9.796600342,-27.04719543,4.580383301,810.5592728,239.4454604,814.7139359,299.0117276,805.1011276,358.1680191,830.7386971,240.9537846,824.7810173,303.2846475,810.9155846,362.6580369,4.41,7.47,7.47,5.21,0.09,0.66
12,4,-12.23676682,-11747.29614,9.476051331,-27.25868225,4.276542664,810.496788,239.2853808,814.5125771,299.1536379,804.826355,358.206836,830.9983635,240.8593976,824.8099136,303.2841647,810.9490585,362.6243055,4.29,7.43,7.47,5.26,0.01,0.25
86,4,-12.34931946,-11855.34668,9.538421631,-27.52006531,4.035415649,810.7002068,239.0369332,814.5417023,299.2223561,804.8348808,358.1614208,831.206646,240.7705307,824.8357201,303.2504332,810.8964157,362.5633442,4.25,7.35,7.51,5.28,0.14,0.08
160,4,-12.43818283,-11940.65552,9.602737427,-27.66111374,3.891849518,810.9241676,238.8482398,814.4869423,299.2745304,804.8703575,358.1543076,831.3329315,240.6874251,824.8861885,303.2083654,810.8678055,362.5577438,4.25,7.15,7.55,5.24,0.33,0.07
215,4,-12.70597458,-12197.7356,9.79888916,-27.77944565,3.834457397,811.0507965,238.6654204,814.456501,299.2920077,804.7569466,358.154372,831.3670921,240.5953074,824.9267006,303.1155074,810.7535362,362.5517893,4.32,7.11,7.62,5.28,0.39,0.16
301,4,-13.04386139,-12522.10693,9.798603058,-27.98057556,3.765678406,811.2361336,238.554908,814.3371391,299.3079078,804.6120644,358.1457782,831.462307,240.5614793,824.9651527,303.0330133,810.6184959,362.5463176,4.37,6.96,7.71,5.3,0.46,0.4
354,4,-13.22210312,-12693.21899,9.650630951,-28.0973053,3.719673157,811.3460541,238.4907764,814.3102455,299.2937458,804.5264626,358.1051588,831.5467644,240.5441147,824.9875259,302.9395115,810.5677986,362.5437105,4.37,6.92,7.73,5.34,0.51,0.53
457,4,-13.38684082,-12851.36719,9.79888916,-28.24356079,3.654670715,811.476059,238.4499317,814.2339134,299.2678356,804.4634628,358.0488646,831.6502762,240.5370176,825.0139046,302.8687334,810.5002213,362.5389469,4.36,6.8,7.77,5.33,0.58,0.7
498,4,-13.43925476,-12901.68457,9.763755798,-28.30976486,3.61787796,811.5395737,238.4490949,814.1898537,299.2549288,804.4626617,358.0357003,831.7053795,240.5367118,825.0165367,302.835356,810.4942131,362.5279391,4.34,6.72,7.78,5.31,0.62,0.79
607,4,-13.48056793,-12941.34521,9.796543121,-28.38541031,3.601398468,811.6066933,238.4488857,814.1225624,299.2266047,804.4804001,358.0153584,831.75951,240.535714,825.0195694,302.7603614,810.4785919,362.5036383,4.31,6.6,7.78,5.26,0.67,0.89
654,4,-13.48337173,-12944.03687,9.85874176,-28.41259003,3.60906601,811.6216278,238.447566,814.0951538,299.208709,804.4924164,358.0043828,831.7730141,240.5321735,825.0200272,302.7288187,810.4713821,362.4931455,4.3,6.56,7.78,5.24,0.68,0.92
