time(in ms), time(in s), hsL, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
436,57,-10.88470458984375,13.361148834228516,-45.53987503051758,-24.929237365722656,842.0757293701172,233.8267743587494,840.2994918823242,292.05129861831665,836.6410446166992,349.5365309715271,863.1615257263184,235.8935183286667,862.5034332275391,297.793790102005,831.2836074829102,342.93935894966125,20.91,1.07,21.25,2.04,5.54,1.22
506,57,-14.986381530761719,11.646366119384766,-39.39765930175781,-13.93198013305664,845.1535034179688,233.8228315114975,841.8847846984863,288.9582073688507,838.0673789978027,345.53101658821106,865.8877372741699,235.8759444952011,869.937801361084,297.73025393486023,837.0617866516113,342.07833766937256,24.75,0.26,22.63,2.16,8.13,1.94
599,57,-13.116531372070312,10.921268463134766,-32.96699523925781,-3.8895606994628906,847.3989486694336,233.8394397497177,843.1947898864746,290.7150113582611,840.7588577270508,348.7090480327606,868.3929634094238,235.88706493377686,870.3707885742188,298.48039269447327,843.5553932189941,347.953759431839,17.97,1.03,16.94,1.34,7.25,2.21
680,57,-15.972461700439453,6.164703369140625,-24.304790496826172,5.541229248046875,849.6869659423828,233.9152228832245,845.3815269470215,290.8902668952942,840.1032829284668,349.41142201423645,871.6162490844727,235.9254151582718,871.3040542602539,298.544282913208,853.667049407959,353.8726329803467,10.00,0.47,10.15,2.89,5.62,2.45
765,57,-16.637535095214844,0.6482505798339844,-26.625709533691406,2.9920005798339844,851.3803482055664,234.4159322977066,845.811824798584,292.30531454086304,839.9556541442871,350.4712915420532,873.5125350952148,236.4201056957245,871.8065643310547,299.5937240123749,853.0420303344727,355.33708691596985,9.85,0.14,10.71,3.23,4.81,3.25
850,57,-19.998836517333984,-2.8436851501464844,-32.12545394897461,-1.8990325927734375,854.8005867004395,234.30294156074524,849.2201614379883,291.979683637619,840.5136108398438,350.3317630290985,877.6104354858398,236.22911095619202,870.7342529296875,299.5441246032715,852.7650260925293,355.0313472747803,6.83,1.68,10.31,4.79,2.08,3.90
935,57,-21.099700927734375,-6.9229888916015625,-32.912235260009766,-3.6858558654785156,856.7829322814941,234.0667086839676,849.6989250183105,292.05522537231445,840.7482719421387,350.82502126693726,879.8220634460449,236.03702187538147,869.8492813110352,299.25512194633484,853.3732223510742,356.2801516056061,4.16,0.97,9.22,4.89,0.53,4.99
25,58,-22.701358795166016,-7.733001708984375,-35.4008674621582,-5.532875061035156,858.028736114502,233.85043144226074,850.147819519043,291.6865932941437,840.9976387023926,350.9902024269104,880.7068634033203,235.76792657375336,869.794750213623,298.0014896392822,852.2213745117188,356.5729522705078,3.95,0.58,9.56,4.95,0.12,5.67
101,58,-22.78524398803711,-6.377735137939453,-35.88329315185547,-5.768623352050781,858.2631683349609,233.81126046180725,851.0904693603516,291.6445255279541,841.7896270751953,350.9846341609955,880.78857421875,235.7633239030838,869.4792938232422,297.49709486961365,852.0537185668945,356.6021454334259,3.53,1.05,9.40,5.03,0.33,5.41
195,58,-21.946277618408203,-4.598979949951172,-35.972557067871094,-6.001167297363281,858.5509872436523,233.70481967926025,851.3622665405273,291.62708044052124,842.5997543334961,351.05830907821655,880.8034515380859,235.64140141010284,869.4010734558105,296.9326400756836,852.1480178833008,356.53268694877625,3.27,0.75,9.23,4.73,0.44,5.60
